421, -34674176, 61443.5364, 306.440851
422, -33693696, 61442.0105, 306.433241
423, -32482304, 61440.4846, 306.425631
424, -31072256, 61438.9588, 306.418021
425, -29501952, 61437.4329, 306.410411
426, -27813888, 61435.9070, 306.402801
427, -26056192, 61434.3811, 306.395191
428, -24276992, 61432.8553, 306.387581
429, -22527488, 61431.3294, 306.379971
430, -20858368, 61429.8035, 306.372360
431, -19319808, 61428.2776, 306.364750
432, -17958400, 61426.7517, 306.357140
433, -16817152, 61425.2259, 306.349530
434, -15934976, 61423.7000, 306.341920
435, -15342592, 61422.1741, 306.334310
436, -15066112, 61420.6482, 306.326700
437, -15121408, 61419.1223, 306.319090
438, -15517696, 61417.5965, 306.311480
439, -16253440, 61416.0706, 306.303870
440, -17318912, 61414.5447, 306.296259
441, -18695680, 61413.0188, 306.288649
442, -20356096, 61411.4929, 306.281039
443, -22263808, 61409.9671, 306.273429
444, -24375808, 61408.4412, 306.265819
445, -26641920, 61406.9153, 306.258209
446, -29007360, 61405.3894, 306.250599
447, -31412736, 61403.8636, 306.242989
448, -33797120, 61402.3377, 306.235379
449, -36098048, 61400.8118, 306.227769
450, -38253568, 61399.2859, 306.220158
451, -40205312, 61397.7600, 306.212548
452, -41896960, 61396.2342, 306.204938
453, -43279872, 61394.7083, 306.197328
454, -44310528, 61393.1824, 306.189718
455, -44955136, 61391.6565, 306.182108
456, -45188608, 61390.1306, 306.174498
457, -44995072, 61388.6048, 306.166888
458, -44370432, 61387.0789, 306.159278
459, -43320320, 61385.5530, 306.151668
460, -41861632, 61384.0271, 306.144057
461, -40022016, 61382.5013, 306.136447
462, -37837824, 61380.9754, 306.128837
463, -35355648, 61379.4495, 306.121227
464, -32628736, 61377.9236, 306.113617
465, -29716480, 61376.3977, 306.106007
466, -26683392, 61374.8719, 306.098397
467, -23597056, 61373.3460, 306.090787
468, -20524544, 61371.8201, 306.083177
469, -17533952, 61370.2942, 306.075566
470, -14689792, 61368.7683, 306.067956
471, -12051456, 61367.2425, 306.060346
472, -9672192, 61365.7166, 306.052736
473, -7597568, 61364.1907, 306.045126
474, -5863936, 61362.6648, 306.037516
475, -4497408, 61361.1389, 306.029906
476, -3512832, 61359.6131, 306.022296
477, -2912768, 61358.0872, 306.014686
478, -2689024, 61356.5613, 306.007076
479, -2822656, 61355.0354, 305.999465
480, -3281920, 61353.5096, 305.991855
481, -4026880, 61351.9837, 305.984245
482, -5008384, 61350.4578, 305.976635
483, -6170112, 61348.9319, 305.969025
484, -7449600, 61347.4060, 305.961415
485, -8782336, 61345.8802, 305.953805
486, -10101248, 61344.3543, 305.946195
487, -11339776, 61342.8284, 305.938585
488, -12435456, 61341.3025, 305.930975
489, -13328896, 61339.7766, 305.923364
490, -13968896, 61338.2508, 305.915754
491, -14311424, 61336.7249, 305.908144
492, -14323712, 61335.1990, 305.900534
493, -13983744, 61333.6731, 305.892924
494, -13280768, 61332.1472, 305.885314
495, -12217856, 61330.6214, 305.877704
496, -10809344, 61329.0955, 305.870094
497, -9083904, 61327.5696, 305.862484
498, -7079424, 61326.0437, 305.854873
499, -4847104, 61324.5179, 305.847263
500, -2445824, 61322.9920, 305.839653
501, 57344, 61321.4661, 305.832043
502, 2590720, 61319.9402, 305.824433
503, 5076992, 61318.4143, 305.816823
504, 7439360, 61316.8885, 305.809213
505, 9602048, 61315.3626, 305.801603
506, 11491840, 61313.8367, 305.793993
507, 13042176, 61312.3108, 305.786383
508, 14194176, 61310.7849, 305.778772
509, 14898688, 61309.2591, 305.771162
510, 15118848, 61307.7332, 305.763552
511, 14830080, 61306.2073, 305.755942
